@relation adult.data-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N5-F3

@attribute age numeric
@attribute workclass {' State-gov',' Self-emp-not-inc',' Private',' Federal-gov',' Local-gov',' ?',' Self-emp-inc',' Without-pay',' Never-worked'}
@attribute fnlwgt numeric
@attribute education {' Bachelors',' HS-grad',' 11th',' Masters',' 9th',' Some-college',' Assoc-acdm',' Assoc-voc',' 7th-8th',' Doctorate',' Prof-school',' 5th-6th',' 10th',' 1st-4th',' Preschool',' 12th'}
@attribute education-num numeric
@attribute marital-status {' Never-married',' Married-civ-spouse',' Divorced',' Married-spouse-absent',' Separated',' Married-AF-spouse',' Widowed'}
@attribute occupation {' Adm-clerical',' Exec-managerial',' Handlers-cleaners',' Prof-specialty',' Other-service',' Sales',' Craft-repair',' Transport-moving',' Farming-fishing',' Machine-op-inspct',' Tech-support',' ?',' Protective-serv',' Armed-Forces',' Priv-house-serv'}
@attribute relationship {' Not-in-family',' Husband',' Wife',' Own-child',' Unmarried',' Other-relative'}
@attribute race {' White',' Black',' Asian-Pac-Islander',' Amer-Indian-Eskimo',' Other'}
@attribute sex {' Male',' Female'}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {' United-States',' Cuba',' Jamaica',' India',' ?',' Mexico',' South',' Puerto-Rico',' Honduras',' England',' Canada',' Germany',' Iran',' Philippines',' Italy',' Poland',' Columbia',' Cambodia',' Thailand',' Ecuador',' Laos',' Taiwan',' Haiti',' Portugal',' Dominican-Republic',' El-Salvador',' France',' Guatemala',' China',' Japan',' Yugoslavia',' Peru',' Outlying-US(Guam-USVI-etc)',' Scotland',' Trinadad&Tobago',' Greece',' Nicaragua',' Vietnam',' Hong',' Ireland',' Hungary',' Holand-Netherlands'}
@attribute income {' <=50K',' >50K'}

@data
45,' Private',195949,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
40,' Private',170019,' HS-grad',9,' Never-married',' Other-service',' Not-in-family',' White',' Male',0,0,40,' ?',' <=50K'
54,' Private',188136,' Bachelors',13,' Divorced',' Sales',' Not-in-family',' White',' Female',0,1408,38,' United-States',' <=50K'
23,' Private',152328,' Some-college',10,' Never-married',' Exec-managerial',' Own-child',' White',' Male',0,0,40,' United-States',' <=50K'
30,' Private',167790,' HS-grad',9,' Never-married',' Adm-clerical',' Own-child',' White',' Female',0,0,40,' United-States',' <=50K'
36,' Local-gov',139703,' Masters',14,' Never-married',' Prof-specialty',' Not-in-family',' Black',' Female',0,0,40,' United-States',' <=50K'
46,' Self-emp-not-inc',197836,' HS-grad',9,' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,1672,50,' United-States',' <=50K'
36,' Private',219483,' Some-college',10,' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
31,' Self-emp-not-inc',340880,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,48,' United-States',' <=50K'
39,' Private',80410,' Bachelors',13,' Never-married',' Exec-managerial',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
40,' Private',329924,' HS-grad',9,' Separated',' Handlers-cleaners',' Not-in-family',' Black',' Male',0,0,30,' United-States',' <=50K'
39,' Federal-gov',193583,' Bachelors',13,' Divorced',' Prof-specialty',' Unmarried',' White',' Female',5455,0,60,' United-States',' <=50K'
52,' Private',124591,' HS-grad',9,' Never-married',' Handlers-cleaners',' Unmarried',' White',' Male',0,0,40,' United-States',' <=50K'
48,' Private',247685,' Some-college',10,' Divorced',' Craft-repair',' Not-in-family',' White',' Male',3325,0,40,' United-States',' <=50K'
24,' Private',450695,' Assoc-acdm',12,' Never-married',' Sales',' Not-in-family',' White',' Male',0,0,35,' United-States',' <=50K'
65,' ?',299494,' 11th',7,' Married-civ-spouse',' ?',' Husband',' White',' Male',1797,0,40,' United-States',' <=50K'
40,' Private',167919,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
40,' Private',257364,' Some-college',10,' Divorced',' Other-service',' Not-in-family',' White',' Male',0,0,45,' United-States',' <=50K'
32,' Private',207284,' HS-grad',9,' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
30,' Private',189759,' Bachelors',13,' Never-married',' Transport-moving',' Not-in-family',' White',' Male',4865,0,40,' United-States',' <=50K'
22,' Private',63105,' HS-grad',9,' Never-married',' Prof-specialty',' Own-child',' Black',' Male',0,0,40,' United-States',' <=50K'
19,' Private',607799,' HS-grad',9,' Never-married',' Machine-op-inspct',' Not-in-family',' White',' Female',0,0,60,' United-States',' <=50K'
23,' Private',440456,' Bachelors',13,' Never-married',' Other-service',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
22,' Private',183257,' Some-college',10,' Never-married',' Sales',' Own-child',' Black',' Female',0,0,20,' United-States',' <=50K'
51,' State-gov',194475,' Some-college',10,' Divorced',' Prof-specialty',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
26,' Private',248990,' Some-college',10,' Never-married',' Craft-repair',' Own-child',' White',' Male',0,0,40,' United-States',' <=50K'
38,' Private',186191,' Bachelors',13,' Never-married',' Prof-specialty',' Own-child',' White',' Male',0,0,40,' United-States',' <=50K'
59,' Private',193568,' HS-grad',9,' Divorced',' Machine-op-inspct',' Own-child',' White',' Female',0,0,40,' United-States',' <=50K'
18,' Private',127827,' 12th',8,' Never-married',' Sales',' Own-child',' White',' Female',0,0,25,' United-States',' <=50K'
53,' Private',87158,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' Black',' Male',0,0,40,' United-States',' <=50K'
70,' ?',26990,' HS-grad',9,' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0,60,' United-States',' <=50K'
38,' Private',52596,' Some-college',10,' Never-married',' Adm-clerical',' Own-child',' Black',' Female',0,0,40,' United-States',' <=50K'
23,' Private',227471,' HS-grad',9,' Never-married',' Handlers-cleaners',' Own-child',' White',' Male',0,0,24,' United-States',' <=50K'
22,' Private',141297,' Some-college',10,' Never-married',' Tech-support',' Own-child',' White',' Male',0,0,40,' United-States',' <=50K'
50,' Private',109277,' 9th',5,' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,48,' United-States',' <=50K'
34,' Self-emp-not-inc',33442,' Assoc-voc',11,' Never-married',' Other-service',' Other-relative',' White',' Female',0,0,40,' United-States',' <=50K'
21,' ?',145964,' Some-college',10,' Never-married',' ?',' Own-child',' White',' Male',0,0,40,' United-States',' <=50K'
64,' Self-emp-inc',142166,' Bachelors',13,' Divorced',' Sales',' Not-in-family',' White',' Male',0,0,45,' United-States',' <=50K'
35,' Private',238342,' HS-grad',9,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
17,' Private',222618,' 11th',7,' Never-married',' Sales',' Own-child',' Black',' Female',0,0,30,' United-States',' <=50K'
51,' ?',175985,' HS-grad',9,' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
80,' Private',173488,' Some-college',10,' Widowed',' Adm-clerical',' Not-in-family',' White',' Female',0,0,20,' United-States',' <=50K'
41,' ?',217921,' 9th',5,' Married-civ-spouse',' ?',' Wife',' Asian-Pac-Islander',' Female',0,0,40,' Hong',' <=50K'
31,' ?',163890,' Some-college',10,' Never-married',' ?',' Unmarried',' Black',' Female',0,0,40,' United-States',' <=50K'
48,' Private',345831,' HS-grad',9,' Divorced',' Machine-op-inspct',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
51,' Local-gov',97005,' 7th-8th',4,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
31,' Private',214235,' HS-grad',9,' Married-civ-spouse',' Other-service',' Husband',' White',' Male',0,0,65,' United-States',' <=50K'
20,' Private',216889,' Some-college',10,' Never-married',' Protective-serv',' Own-child',' White',' Male',0,0,40,' United-States',' <=50K'
23,' ?',62507,' Some-college',10,' Never-married',' ?',' Not-in-family',' White',' Female',0,0,12,' United-States',' <=50K'
31,' Private',201292,' HS-grad',9,' Married-civ-spouse',' Other-service',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
26,' Private',34112,' Assoc-voc',11,' Never-married',' Other-service',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
62,' Private',122033,' HS-grad',9,' Widowed',' Adm-clerical',' Not-in-family',' White',' Female',0,0,38,' United-States',' <=50K'
57,' Private',61761,' Some-college',10,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,1672,45,' United-States',' <=50K'
44,' Private',126199,' Some-college',10,' Divorced',' Transport-moving',' Unmarried',' White',' Male',1831,0,50,' United-States',' <=50K'
29,' Private',37933,' 12th',8,' Married-spouse-absent',' Other-service',' Not-in-family',' Black',' Female',0,0,40,' United-States',' <=50K'
68,' Private',107627,' Some-college',10,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,15,' United-States',' <=50K'
63,' Private',181828,' HS-grad',9,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,48,' ?',' <=50K'
21,' Private',50411,' HS-grad',9,' Never-married',' Farming-fishing',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
56,' Private',282023,' HS-grad',9,' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
35,' Private',119992,' Assoc-acdm',12,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,45,' United-States',' <=50K'
42,' Private',42346,' HS-grad',9,' Widowed',' Exec-managerial',' Not-in-family',' Black',' Female',0,0,35,' United-States',' <=50K'
28,' Private',346406,' HS-grad',9,' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,1672,50,' United-States',' <=50K'
26,' State-gov',169323,' Masters',14,' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
57,' State-gov',250976,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
25,' Local-gov',198813,' Bachelors',13,' Never-married',' Adm-clerical',' Other-relative',' Black',' Female',0,0,40,' United-States',' <=50K'
30,' Private',114691,' HS-grad',9,' Never-married',' Farming-fishing',' Own-child',' White',' Male',0,0,40,' United-States',' <=50K'
40,' Private',137142,' HS-grad',9,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,60,' United-States',' <=50K'
20,' Private',243878,' Some-college',10,' Never-married',' Craft-repair',' Own-child',' White',' Male',0,0,40,' United-States',' <=50K'
25,' Private',192273,' Bachelors',13,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
22,' Private',119359,' Bachelors',13,' Never-married',' Exec-managerial',' Own-child',' Asian-Pac-Islander',' Female',0,0,40,' United-States',' <=50K'
22,' Self-emp-not-inc',357612,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,60,' United-States',' <=50K'
18,' Private',96483,' HS-grad',9,' Never-married',' Other-service',' Own-child',' Asian-Pac-Islander',' Female',0,0,20,' United-States',' <=50K'
42,' Private',409902,' HS-grad',9,' Never-married',' Exec-managerial',' Unmarried',' Black',' Female',0,0,25,' United-States',' <=50K'
60,' Private',297261,' Some-college',10,' Widowed',' Sales',' Not-in-family',' White',' Female',0,0,15,' United-States',' <=50K'
18,' Private',362302,' 12th',8,' Never-married',' Other-service',' Own-child',' White',' Male',0,0,15,' United-States',' <=50K'
53,' Private',122412,' Bachelors',13,' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
48,' Private',139290,' 10th',6,' Separated',' Machine-op-inspct',' Own-child',' White',' Female',0,0,48,' United-States',' <=50K'
54,' Self-emp-not-inc',30908,' 7th-8th',4,' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,60,' United-States',' <=50K'
56,' Local-gov',264436,' Some-college',10,' Divorced',' Exec-managerial',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
25,' Private',190350,' HS-grad',9,' Never-married',' Adm-clerical',' Unmarried',' Black',' Female',0,0,40,' United-States',' <=50K'
29,' Private',277342,' Some-college',10,' Never-married',' Transport-moving',' Unmarried',' White',' Male',0,0,40,' United-States',' <=50K'
39,' Self-emp-inc',154641,' HS-grad',9,' Divorced',' Craft-repair',' Unmarried',' White',' Male',0,0,60,' United-States',' <=50K'
52,' Private',169785,' Some-college',10,' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',0,0,50,' United-States',' <=50K'
63,' Private',246841,' HS-grad',9,' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
43,' Private',271807,' Some-college',10,' Divorced',' Craft-repair',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
52,' Private',115851,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
46,' Private',346978,' Bachelors',13,' Divorced',' Prof-specialty',' Unmarried',' White',' Female',0,0,40,' United-States',' <=50K'
33,' Private',136331,' HS-grad',9,' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
50,' Private',321770,' HS-grad',9,' Divorced',' Adm-clerical',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
69,' Self-emp-not-inc',89477,' Some-college',10,' Widowed',' Farming-fishing',' Not-in-family',' White',' Female',0,0,14,' United-States',' <=50K'
49,' Self-emp-inc',34998,' Some-college',10,' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,60,' United-States',' <=50K'
58,' State-gov',300623,' HS-grad',9,' Divorced',' Adm-clerical',' Unmarried',' White',' Female',0,0,40,' United-States',' <=50K'
19,' Private',29526,' Some-college',10,' Never-married',' Other-service',' Own-child',' White',' Female',0,0,18,' United-States',' <=50K'
22,' Private',233624,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,43,' United-States',' <=50K'
42,' Private',303155,' Assoc-acdm',12,' Divorced',' Adm-clerical',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
22,' Local-gov',237811,' Assoc-acdm',12,' Never-married',' Adm-clerical',' Own-child',' Black',' Female',0,0,35,' Haiti',' <=50K'
22,' Private',67234,' HS-grad',9,' Never-married',' Sales',' Not-in-family',' White',' Male',0,0,60,' United-States',' <=50K'
20,' Private',133061,' HS-grad',9,' Never-married',' Handlers-cleaners',' Own-child',' White',' Male',0,0,40,' United-States',' <=50K'
29,' Private',206351,' Bachelors',13,' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
35,' Private',190194,' HS-grad',9,' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
57,' ?',176897,' HS-grad',9,' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0,60,' United-States',' <=50K'
80,' ?',172826,' HS-grad',9,' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0,8,' United-States',' <=50K'
58,' Private',293399,' 11th',7,' Widowed',' Machine-op-inspct',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
20,' Private',117244,' HS-grad',9,' Never-married',' Machine-op-inspct',' Unmarried',' White',' Female',0,0,45,' United-States',' <=50K'
35,' Private',96824,' Some-college',10,' Divorced',' Other-service',' Unmarried',' White',' Female',0,0,40,' United-States',' <=50K'
21,' Private',351381,' HS-grad',9,' Never-married',' Adm-clerical',' Own-child',' White',' Female',0,0,40,' United-States',' <=50K'
31,' Private',209538,' Some-college',10,' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0,55,' United-States',' <=50K'
30,' ?',159159,' Some-college',10,' Married-civ-spouse',' ?',' Wife',' White',' Female',0,0,30,' United-States',' <=50K'
33,' Self-emp-not-inc',102884,' Bachelors',13,' Married-civ-spouse',' Sales',' Own-child',' White',' Male',0,0,20,' United-States',' <=50K'
76,' Private',125784,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
37,' Private',133328,' HS-grad',9,' Divorced',' Sales',' Unmarried',' White',' Female',0,0,40,' United-States',' <=50K'
52,' Local-gov',255927,' Some-college',10,' Widowed',' Adm-clerical',' Not-in-family',' White',' Female',0,0,24,' United-States',' <=50K'
22,' Private',268145,' Bachelors',13,' Never-married',' Sales',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
41,' Private',327606,' 12th',8,' Separated',' Craft-repair',' Not-in-family',' Black',' Male',0,0,40,' United-States',' <=50K'
34,' Private',118551,' Bachelors',13,' Never-married',' Tech-support',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
55,' Private',191367,' HS-grad',9,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
26,' Private',86483,' Some-college',10,' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
54,' Private',319697,' Some-college',10,' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',0,0,40,' United-States',' <=50K'
18,' Private',123714,' 11th',7,' Never-married',' Handlers-cleaners',' Not-in-family',' Black',' Male',0,0,40,' United-States',' <=50K'
52,' Private',181755,' HS-grad',9,' Divorced',' Adm-clerical',' Unmarried',' White',' Female',0,0,40,' United-States',' <=50K'
30,' Private',158420,' Bachelors',13,' Never-married',' Machine-op-inspct',' Not-in-family',' White',' Male',0,0,25,' United-States',' <=50K'
45,' Private',167523,' HS-grad',9,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,2179,45,' United-States',' <=50K'
21,' Private',33616,' Some-college',10,' Never-married',' Adm-clerical',' Own-child',' White',' Female',0,0,25,' United-States',' <=50K'
49,' Private',261688,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',5013,0,60,' United-States',' <=50K'
18,' Private',90934,' Some-college',10,' Never-married',' Sales',' Own-child',' White',' Male',0,0,28,' United-States',' <=50K'
44,' Private',67065,' Assoc-voc',11,' Never-married',' Priv-house-serv',' Not-in-family',' White',' Male',594,0,25,' United-States',' <=50K'
54,' Private',21698,' 10th',6,' Divorced',' Other-service',' Unmarried',' White',' Female',0,0,40,' United-States',' <=50K'
41,' State-gov',214985,' HS-grad',9,' Divorced',' Exec-managerial',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
38,' Private',617898,' Bachelors',13,' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,50,' United-States',' <=50K'
35,' Private',219902,' Assoc-voc',11,' Never-married',' Adm-clerical',' Not-in-family',' Black',' Female',0,0,40,' United-States',' <=50K'
24,' Private',188300,' 11th',7,' Never-married',' Machine-op-inspct',' Unmarried',' White',' Female',0,0,40,' United-States',' <=50K'
57,' Private',173090,' HS-grad',9,' Widowed',' Sales',' Unmarried',' White',' Female',0,0,32,' United-States',' <=50K'
67,' Self-emp-inc',116517,' Bachelors',13,' Widowed',' Other-service',' Unmarried',' White',' Female',0,0,35,' United-States',' <=50K'
55,' Private',26716,' 10th',6,' Never-married',' Transport-moving',' Not-in-family',' White',' Male',0,0,60,' United-States',' <=50K'
33,' Private',204829,' HS-grad',9,' Divorced',' Transport-moving',' Not-in-family',' White',' Male',0,0,45,' United-States',' <=50K'
71,' Private',193530,' 11th',7,' Never-married',' Priv-house-serv',' Not-in-family',' White',' Female',0,0,75,' United-States',' <=50K'
19,' Private',198663,' HS-grad',9,' Never-married',' Machine-op-inspct',' Other-relative',' White',' Male',0,0,40,' United-States',' <=50K'
77,' Self-emp-not-inc',71676,' Some-college',10,' Widowed',' Adm-clerical',' Not-in-family',' White',' Female',0,1944,1,' United-States',' <=50K'
19,' Private',405526,' HS-grad',9,' Never-married',' Handlers-cleaners',' Own-child',' White',' Male',0,0,40,' United-States',' <=50K'
25,' Private',221757,' HS-grad',9,' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
24,' Private',51973,' Bachelors',13,' Never-married',' Prof-specialty',' Own-child',' White',' Female',0,0,20,' United-States',' <=50K'
49,' Self-emp-inc',26502,' Bachelors',13,' Divorced',' Prof-specialty',' Unmarried',' White',' Male',6497,0,45,' United-States',' <=50K'
29,' Private',140830,' HS-grad',9,' Never-married',' Other-service',' Own-child',' White',' Female',0,0,40,' United-States',' <=50K'
41,' Private',172307,' 9th',5,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
50,' Private',188186,' Masters',14,' Divorced',' Sales',' Not-in-family',' White',' Female',0,1590,45,' United-States',' <=50K'
47,' Federal-gov',98726,' Bachelors',13,' Married-spouse-absent',' Exec-managerial',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
25,' Private',295919,' Assoc-acdm',12,' Never-married',' Adm-clerical',' Unmarried',' White',' Female',0,0,40,' United-States',' <=50K'
39,' Private',219155,' HS-grad',9,' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,43,' United-States',' <=50K'
46,' Private',96552,' Some-college',10,' Divorced',' Machine-op-inspct',' Own-child',' White',' Female',0,0,17,' United-States',' <=50K'
34,' Private',295855,' 11th',7,' Divorced',' Other-service',' Not-in-family',' White',' Female',0,0,70,' United-States',' <=50K'
17,' Private',207637,' 11th',7,' Never-married',' Handlers-cleaners',' Own-child',' White',' Male',0,0,10,' United-States',' <=50K'
34,' State-gov',327902,' Bachelors',13,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,55,' United-States',' <=50K'
